reader,title,author,work_id,edition_id
shannon,The Last Time We Drowned,Saratoga Schaefer,OL45397204W,
shannon,Killing Me Softly,Sandie Jones,OL45507282W,
shannon,How to Find Love in the Cereal Aisle,Alissa DeRogatis,,
shannon,The Dahlia Suite: A Novel,Carinn Jade,,
shannon,Helpless,Jessica Knoll,OL45399720W,
shannon,"Plastic, Prism, Void: Part One",Violet Allen,,
shannon,"The Lies that Summon the Night (Songs for the Sinless, #1)",Tessonja Odette,OL45858569W,
shannon,Under the Whispering Door,T.J. Klune,OL20862021W,OL28247654M
shannon,The Particular Sadness of Lemon Cake,Aimee Bender,OL15469195W,OL24734025M
shannon,"A River Red with Blood (Charlie Parker, #23)",John Connolly,OL45587483W,OL62084024M
shannon,Cleopatra's Dagger,Carole Lawrence,OL27454164W,OL37420357M
shannon,Last Kiss of Summer,Jessica M. Felleman,,
shannon,The Summer Boy,Philippe Besson,OL45396193W,
shannon,Southern Souls: A Haunting Story,Sarah Lauer Nakawatase,,
shannon,Good Woman: A Reckoning,Savala Nolan,,
shannon,In Your Court (The Westbridge State Series Book 1),Amanda Cirilli,,
shannon,"Blood Bound (Cursed Covenant, #1)",Ellis Hunter,,
shannon,Venus Love Trap,Jessica Sherry,,
shannon,It's Not What You Think,Clare Mackintosh,OL45985628W,
shannon,Meet Me in the Garden,Nina LaCour,OL46009876W,OL62581352M
shannon,The Shippers,Katherine Center,OL45399221W,
shannon,The Dead Ringer,Dane Bahr,,
shannon,Rewrite the Stars,Lindsay Hameroff,,
shannon,You With the Sad Eyes,Christina Applegate,,
shannon,Three Days Earlier,Lynn  Walker,OL44601410W,
shannon,The Night Bus,Tessa Bickers,OL45896186W,OL62447228M
shannon,When You Loved Me,Beatriz Williams,,
shannon,How to Find a Guy in Five Weddings,Cynthia Timoti,OL45033330W,OL61432702M
shannon,A Neighbor's Guide to Murder,Louise Candlish,OL45396002W,
shannon,Last Bite,Amy S. Peele,,
shannon,This Must Be the Place,Kelly Quindlen,OL45911626W,
shannon,Of Venom and Vengeance,Mikayla Bridge,OL45149682W,
shannon,Augusta Pine Does Not Exist,Emily Lloyd-Jones,OL45987519W,
shannon,All We Hunger For,Anna Mercier,OL45867920W,OL62414744M
shannon,Black River,Ruby Jean Cottle,OL44582223W,
shannon,The Ten Year Lie,Debra Webb,,
shannon,I Choose Me,Jennie Garth,,
shannon,"Make Your Own: 120+ Minimally Processed, Oil-Free, Wheat-Free, Sugar-Free, Plant-based Recipes",Javant Benton,,
shannon,"Moonlight Murder (Detective Aunty Investigates, #2)",Uzma Jalaluddin,OL44902157W,OL61279801M
shannon,The Lowe Job,Grace   Alexander,OL45940921W,OL62501647M
shannon,More than Friends,Denise Hunter,OL45395860W,OL61861638M
shannon,Life: A Love Story,Elizabeth Berg,,
shannon,All Booked Up,Melody Carlson,,
shannon,The Good Fortune of Miss Robbins,Melanie Dickerson,,
shannon,You Did Nothing Wrong,C.G. Drews,OL43955395W,OL59946535M
shannon,Without a Clue,Melissa    Ferguson,OL45398311W,OL61864367M
shannon,Knight of the God King,Lauren Blackwood,,
shannon,Next To Heaven,James Frey,OL42439196W,
shannon,Booked at Midnight (Midnights on the Square #2),Emily W. Andersen,,
shannon,AMMAZZA!: Culinary Adventures from New York to Italy and Back Again (A Cookbook),Hillary Sterling,,
shannon,The Forgotten Lore (Ellen Poe #1),Diana Peterfreund,,
shannon,Little Wild,Laura    Evans,,
shannon,The Most Mysterious Bookshop in Paris (Paris Bookshop Mysteries),Mark Pryor,,
shannon,The Eyes Are the Best Part,Monika Kim,OL37825469W,
shannon,Braving the Storm (Crimson Ridge #2),Elliott Rose,OL45106159W,
shannon,The Frozen River,Ariel Lawhon,OL35750093W,OL53367494M
shannon,Wildflower,Becky Jenkinson,,
shannon,Leave and Come Back,Lavanya Lakshmi,,
shannon,"The Hockey Situation (Billionaire Situation, #6)",Lyra Parish,,
shannon,Toe to Toe,Falon Ballard,,
shannon,All the Water in the World,Eiren Caffall,OL42340502W,
shannon,The Cupid Dilemma,April Asher,,
shannon,"Coronation (Royally Forbidden, #1)",Cleo White,,
shannon,The Last Celebrity,Madeleine Henry,,
shannon,"Yes, Chef",Grace Reilly,,
shannon,The Book Tour,Emily Ohanjanians,,
shannon,You Girls Play Nice,K.D. Aldyn,,
shannon,Love Overboard,Kandi Steiner,OL45986557W,
shannon,"Magic and Mischief at the Wayside Hotel (The Magical Wayside Hotel, #1)",Elizabeth  Everett,,
shannon,Our Perfect Storm,Carley Fortune,OL45113336W,OL61525763M
shannon,The House of Now and Then,Edward  Underhill,OL45911223W,
shannon,"Brighter Than Nine (Darker by Four, #2)",June C.L. Tan,,
shannon,"A Girl Like Her (Deluxe Edition) (Ravenswood, 1)",Talia Hibbert,OL45977283W,OL62543761M
shannon,House of Spells and Secrets,Ivy Cassidy,,
shannon,Trad Wife,Saratoga Schaefer,OL45075265W,
shannon,"Kiss, Marry, Kill",Lori Gold,,
shannon,"Hart's Landing (Hart's Landing, #1)",Melanie Harlow,OL45092439W,
shannon,The Midnight Book Club (Midnights On the Square #1),Emily W. Andersen,,
shannon,"Heir of Twisted Lies (Stonegate, #2)",L.J. Andrews,,
shannon,Dollface,Lindy Ryan,OL45979498W,OL62546373M
shannon,For Human Use,Sarah G. Pierce,,
shannon,Sunlight Finds You,Laura Moriarty,,
shannon,"A Bookish Story: a clean and wholesome, workplace, secret identity, book lovers romance",Heatherly Bell,,
shannon,Missing,E.A.  Jackson,,
shannon,"Songbird of the Sorrows (Myths of the Empyrieos, #1)",Braidee Otto,,
shannon,"Levels of Love (Novel Haven, #1)",Anabelle Stehl,OL45986388W,
shannon,When Among Crows (Curse Bearer #1),Veronica Roth,OL37857078W,
shannon,A Lie for a Lie,Ren DeStefano,,
shannon,Deadly Ripples,Penny Goetjen,OL38382751W,OL52215353M
shannon,Getting Naked: The Quiet Work of Becoming Perfectly Imperfect,Valerie Bertinelli,,
shannon,The Write Off,Kara McDowell,,
shannon,"No Matter What (Hearts of New York, #3)",Cara Bastone,OL45988290W,
shannon,A Wedding at the Little Bookshop by the Sea (Micklewick Bay #7),Eliza J. Scott,,
shannon,Endgame,Willa  Gray,OL45992817W,
shannon,The Women in White,Sarah Pekkanen,,
shannon,Reality Bites,Amy Mass,,
shannon,This Story Might Save Your Life,Tiffany Crum,OL45929628W,
shannon,"The Hotshot (The Dugout, #1)",Piper Rayne,,
shannon,"Cloud Nine (Snowy Peak, #1)",Amanda Sinatra,,
shannon,"The Cherry Crush Flower Shop (Maple Falls, #3)",Harper Graham,,
shannon,"Keeping 13 (Boys of Tommen, #2)",Chloe Walsh,OL27965945W,
shannon,The Favorites,Layne Fargo,OL42425231W,OL57570559M
shannon,"Binding 13 (Boys of Tommen, #1)",Chloe Walsh,OL35677398W,
shannon,Dear Debbie,Freida McFadden,OL44800712W,OL61335904M
shannon,The Housewife,Natalie Barelli,OL45344771W,
shannon,Midnight Sunflowers,Ally  Williams,,
shannon,Grace & Henry's Holiday Movie Marathon,Matthew Norman,OL42552733W,OL57762759M
shannon,The Heir Apparent,Rebecca Armitage,OL44543779W,OL60891231M
shannon,The Intruder,Freida McFadden,OL44220759W,OL60452419M
shannon,The Inmate,Freida McFadden,OL31191485W,
shannon,Don't Let Him In,Lisa Jewell,OL43578450W,OL59403559M
shannon,The Reading List,Sara Nisha Adams,OL24347979W,OL32241801M
shannon,The River Is Waiting,Wally Lamb,OL42428586W,OL59283614M
shannon,"Downpour (The Griffith Brothers, #2)",Maggie C. Gates,OL42401333W,OL60885823M
shannon,This Book Made Me Think of You,Libby  Page,OL45346386W,
shannon,"No Place Like You (Oaks Sisters, #2)",Jillian Meadows,OL45984934W,OL62552602M
shannon,The Re-Do List,Denise  Williams,,
shannon,Honey in the Wound,Jiyoung Han,OL45341602W,
shannon,Heart Life Music: A New York Times Bestselling Memoir from the Beloved Country Music Star,Kenny Chesney,OL44548741W,OL60900357M
shannon,Confess,Colleen Hoover,OL19998163W,OL27403117M
shannon,Those Empty Eyes,Charlie Donlea,OL39126946W,
shannon,"A Long Time Gone (Ben Packard, #3)",Joshua Moehling,OL42410363W,OL57752888M
shannon,Two Sides to Every Murder,Danielle Valentine,OL37860508W,OL57582821M
shannon,"Before I Let Go (Skyland, #1)",Kennedy Ryan,OL27850288W,
shannon,Think You'll Be Happy,Nicole Avant,OL34335195W,
shannon,Muddy the Water,Matt Barrows,,
shannon,She's So Bad,Bonita Fabian,,
shannon,Celebrate: Joyful Baking All Year Round,Paul Hollywood,OL42429016W,OL57572111M
shannon,Storybook Ending,Moira   Macdonald,OL42399335W,
shannon,"The Ex-Girlfriend Murder Club (A Hu Done It Mystery, #1)",Gloria Chao,OL42550024W,OL57758535M
shannon,"Chasing Evil: Shocking Crimes, Supernatural Forces, and an FBI Agent’s Search for Hope and Justice",John Edward,OL42425110W,OL57566229M
shannon,Friends to Lovers,Sally Blakely,OL42428444W,OL57571148M
shannon,The Alchemist,Paulo Coelho,OL42974242W,
shannon,"That's Amore (Lake Garda Mysteries, #1)",Heidi Troi,,
shannon,"Only Between Us (Oakwood Bay, #2)",Ellie K. Wilde,OL45275361W,OL61720472M
shannon,Tell Them You Lied,Laura Leffler,OL45343336W,OL61800484M
shannon,Departure 37,Scott  Carson,OL42550312W,OL57760154M
shannon,Atomic Hearts,Megan Cummins,,
shannon,Ladykiller,Katherine      Wood,OL37857336W,OL51095957M
shannon,"The Next Mrs. Parrish (Mrs. Parrish, #2)",Liv Constantine,OL37612978W,OL50706907M
shannon,"Return to Jesus: An Invitation to Abide with Him in Every Beautiful, Stressful, or Tedious Moment",Jen      Thompson,,
shannon,Daughter of Mine,Megan Miranda,OL37574011W,
shannon,You Belong Here,Megan Miranda,OL42444751W,OL60847649M
shannon,Stay Away from Him,Andrew DeYoung,OL42411721W,OL57543872M
shannon,Betting on Good,Wendy Francis,OL42429571W,
shannon,Blue Sisters,Coco Mellors,OL37567597W,OL62552197M
shannon,The Cliffs,J. Courtney Sullivan,OL37661032W,OL56872380M
shannon,The Best We Could Hope For,Nicola Kraus,OL42413101W,
shannon,"You, Me, and Forever (Blushing #1)",Laura Pavlov,OL42439412W,
shannon,Heathen & Honeysuckle,Sarah A. Bailey,OL42450894W,OL57603411M
shannon,Her Ruthless Protector,S.J. Winter,,
shannon,Living by the Word: 12 Practical Principles for Christian Living,Seth M. Jones,,
shannon,Boney Creek,Paula Gleeson,,
shannon,"Her First Mistake (Noelle Marshall, #1)",Kendra Elliot,OL42425204W,
shannon,The Perfect Roommate,Minka Kent,OL27401434W,
shannon,"The Daily Buddhist: 366 Days of Wisdom for Happiness, Inner Freedom, and Mindful Living ― A Self-Help Guide to Buddhist Philosophy and Meditation",Pema  Sherpa,OL43472841W,OL59247915M
shannon,"The Faking Game (The Billionaire Games, #1)",Olivia Hayle,,
shannon,His First Wife,Sue Watson,OL42437355W,
shannon,Summer on Lilac Island,Lindsay MacMillan,OL42445325W,OL57595957M
shannon,"The Last Hope (Maggie Hope Mystery, #11)",Susan Elia MacNeal,OL45588791W,OL62085577M
shannon,The Wedding People,Alison Espach,OL37618227W,OL50714640M
shannon,Broken Country,Clare Leslie Hall,OL42549801W,OL57758196M
shannon,Bluebird Day,Megan Tady,OL39172293W,OL53325868M
shannon,The New Couple in 5B,Lisa Unger,OL37849628W,
shannon,Blue Sisters,Coco Mellors,OL37567597W,OL50733596M
shannon,"Sunlight (Haven River Ranch, #2)",Devney Perry,OL37883418W,
shannon,"Crossroads (Haven River Ranch, #1)",Devney Perry,OL37758696W,
shannon,Look Closer,David  Ellis,OL26604488W,OL36026236M
shannon,Home Is Where the Bodies Are,Jeneva Rose,OL37615492W,
shannon,Good Half Gone,Tarryn Fisher,OL37620040W,OL51084308M
shannon,The Lost Bookshop,Evie  Woods,OL35722643W,OL48681364M
shannon,The Family Game,Catherine Steadman,OL27089292W,OL38406169M
shannon,Magic Hour,Kristin Hannah,OL488438W,
shannon,Beautiful Ugly,Alice Feeney,OL42416706W,
shannon,The Things We Do for Love,Kristin Hannah,OL488463W,OL9841655M
shannon,What Happened to Nina?,Dervla McTiernan,OL37582957W,
shannon,The Anxious Generation: How the Great Rewiring of Childhood Caused an Epidemic of Mental Illness,Jonathan Haidt,OL37575384W,OL50713593M
shannon,The Third Wife,Lisa Jewell,OL20287030W,
shannon,Counting Miracles,Nicholas Sparks,OL37835104W,
shannon,"The Arrangement (The Arrangement, #1)",Kiersten Modglin,OL28913558W,
shannon,A Spark of Light,Jodi Picoult,OL19671335W,OL26889414M
shannon,Someone Else's Bucket List,Amy T. Matthews,OL28775314W,OL39493160M
shannon,If Something Happens to Me,Alex Finlay,OL37615599W,OL50733664M
shannon,"The Year of Less: How I Stopped Shopping, Gave Away My Belongings, and Discovered Life Is Worth More Than Anything You Can Buy in a Store",Cait Flanders,OL19734429W,OL26947521M
shannon,The Liar's Girl,Catherine Ryan Howard,OL19735006W,OL26948096M
shannon,Invisible Girl,Lisa Jewell,OL21177525W,OL28679603M
shannon,The Grownup,Gillian Flynn,OL20016157W,OL27196227M
shannon,The Let Them Theory,Mel Robbins,OL39181496W,OL61173896M
shannon,"The Happy Ever After Playlist (The Friend Zone, #2)",Abby Jimenez,OL20667427W,
shannon,No One Will Miss Her,Kat Rosenfield,OL21941722W,OL29924990M
shannon,The Paradise Problem,Christina Lauren,OL37625454W,
shannon,"Practice Makes Perfect (When in Rome, #2)",Sarah       Adams,OL28775292W,OL39493120M
shannon,"Yours Truly (Part of Your World, #2)",Abby Jimenez,OL28763084W,OL39475615M
shannon,Local Girl Missing,Claire Douglas,OL21130548W,OL28604279M
shannon,When We Were Friends,Jane Green,OL44984217W,OL61375835M
shannon,All the Colors of the Dark,Chris  Whitaker,OL37616867W,OL53330065M
shannon,Listen for the Lie,Amy Tintera,OL37579364W,OL50705623M
shannon,"The Spark Factor:  The Secret to Supercharging Energy, Becoming Resilient, and Feeling Better Than Ever",Molly Maloof,OL27915728W,OL38153819M
shannon,What Wild Women Do,Karma Brown,OL36868270W,OL49799879M
shannon,Let Me Lie,Clare Mackintosh,OL19732612W,OL29521186M
shannon,"Bye, Baby",Carola Lovering,OL37829215W,OL51044897M
shannon,"It Starts with Us (It Ends with Us, #2)",Colleen Hoover,OL27733867W,OL37050436M
shannon,"Part of Your World (Part of Your World, #1)",Abby Jimenez,OL24865656W,OL52264215M
shannon,The Complete Vampire Chronicles 12-Book Bundle,Anne Rice,OL27074704W,
shannon,"The Friend Zone (The Friend Zone, #1)",Abby Jimenez,OL20880831W,OL40662630M
shannon,All of This: A Memoir of Death and Desire,Rebecca Woolf,OL26420768W,OL36261379M
shannon,One Perfect Couple,Ruth Ware,OL37574454W,
shannon,"Under Your Spell (Theo & Cynthie, #1)",Laura  Wood,OL37575916W,OL50707460M
shannon,"When You Are Mine (The Bennett Series, 1)",Kennedy Ryan,OL21795214W,OL48302477M
shannon,The Women,Kristin Hannah,OL37247638W,OL50210208M
shannon,The Silent Woman,Minka Kent,OL38849104W,
shannon,"Twist (Off Balance Series, #4)",Lucia Franco,OL34439474W,
shannon,The Good Ones,Polly Stewart,OL28355137W,OL40125914M
shannon,"Release (Off Balance Series, #3)",Lucia Franco,OL22182358W,
shannon,"Execution (Off Balance Series, #2)",Lucia Franco,OL26057210W,
shannon,"Balance (Off Balance, #1)",Lucia Franco,OL29805968W,
shannon,Drive Your Plow Over the Bones of the Dead,Olga Tokarczuk,,
shannon,How to End a Love Story,Yulin Kuang,OL37579040W,OL50717323M
shannon,The Exception to the Rule,Christina Lauren,OL43789748W,OL59693044M
shannon,We Used to Live Here,Marcus Kliewer,OL37618590W,OL51093299M
shannon,The Magic of Lemon Drop Pie,Rachel Linden,OL26871855W,OL36435893M
shannon,Wilder (The Renegades #1),Rebecca Yarros,OL27836954W,OL38042796M
shannon,The Good Life: Lessons from the World's Longest Scientific Study of Happiness,Robert Waldinger,OL26772980W,OL38977056M
shannon,"Mile High (Windy City, #1)",Liz Tomforde,OL36042699W,
shannon,The Girls Who Disappeared,Claire Douglas,OL27894926W,OL38803679M
shannon,The Unwedding,Ally Condie,OL37625353W,OL50726535M
shannon,Anyone's Ghost,August Thompson,OL37572534W,OL51093240M
shannon,Before She Knew Him,Peter  Swanson,OL20152738W,
shannon,"The Galveston Diet: The Doctor-Developed, Patient-Proven Plan to Burn Fat and Tame Your Hormonal Symptoms",Mary Claire Haver,OL27894116W,OL38124056M
shannon,"Stillhouse Lake (Stillhouse Lake, #1)",Rachel Caine,OL19731774W,
shannon,What the Wind Knows,Amy Harmon,OL20162133W,
shannon,Something in the Water,Catherine Steadman,OL19749469W,OL26958700M
shannon,"When You're Ready, This Is How You Heal",Brianna Wiest,OL26085514W,
shannon,Funny Story,Emily Henry,OL37575890W,
shannon,Romantic Comedy,Curtis Sittenfeld,OL29225072W,OL40199342M
shannon,"The Housemaid Is Watching (The Housemaid, #3)",Freida McFadden,OL37576476W,OL50722099M
shannon,Atlas of the Heart: Mapping Meaningful Connection and the Language of Human Experience,Brené Brown,OL25023471W,OL33266726M
shannon,Summer Romance,Annabel Monaghan,OL37829561W,OL51045528M
shannon,"Braiding Sweetgrass: Indigenous Wisdom, Scientific Knowledge, and the Teachings of Plants",Robin Wall Kimmerer,OL16819897W,OL25446701M
shannon,Leave No Trace,Mindy Mejia,OL19749350W,OL26962399M
shannon,The Winemaker's Wife,Kristin Harmel,OL20086767W,OL34097415M
shannon,The Life Impossible,Matt Haig,OL42346207W,OL57447793M
shannon,The Wishing Game,Meg Shaffer,OL31128643W,OL42750306M
shannon,"Just for the Summer (Part of Your World, #3)",Abby Jimenez,OL37575309W,
shannon,Create a Life You Love: How to Quiet Outside Voices So You Can Finally Hear Your Own,Stephanie May Wilson,,
shannon,The Housekeeper's Secret,Iona Grey,OL37855111W,OL51092785M
shannon,The Most Wonderful Time,Jayne Allen,OL37859218W,OL51101336M
shannon,How to Walk Away,Katherine Center,OL19739283W,OL26952362M
shannon,The Soulmate,Sally Hepworth,OL27893359W,
shannon,The Things We Keep,Sally Hepworth,OL17355431W,OL25933267M
shannon,"Always, in December",Emily      Stone,OL24392739W,OL32304499M
shannon,My Darling Husband,Kimberly Belle,OL24480758W,
shannon,I Could Live Here Forever,Hanna  Halperin,OL28125589W,OL51130795M
shannon,The Winter People,Jennifer  McMahon,OL31560072W,OL43229145M
shannon,"Rule of the Aurora King (Artefacts of Ouranos, #2)",Nisha J. Tuli,OL34954679W,
shannon,Real Life Intuition: Extraordinary Stories from People Who Listen to Their Inner Voice,Melanie Barnum,OL37568049W,OL50624840M
shannon,"The Sins on Their Bones (The Cursed Crown, #1)",Laura R. Samotin,OL37613247W,OL50707277M
shannon,Match Me If You Can,Swati Hegde,OL37613040W,OL50706983M
shannon,Young Rich Widows,Kimberly Belle,OL35387052W,
shannon,Summertime Punchline,Betty Corrello,OL37588586W,OL50718322M
shannon,"The Upper Crush (Foxbrooke, #3)",Evie Alexander,,
shannon,"Sweet Home Macrame: A Beginner's Guide to Macrame: Learn to Make Jewelry, Home Decor, Plant Hangings, and More",Casey Alberti,OL37565060W,OL50620747M
shannon,"The Rival (Four Corners Ranch, #7)",Maisey Yates,OL37615181W,OL50709915M
shannon,The Trouble with Drowning,Heather Hach,OL35781915W,
shannon,Awake to Your Why: Achieve Your Goals and Change Your Life with the 5 AM Advantage,Bryce Chapman,,
shannon,Very Bad Company,Emma Rosenblum,OL37625233W,OL50729813M
shannon,Eris,Draven Aurora,OL37943143W,
shannon,"Relentless (MacTavish Mafia, #1)",Arianna Fraser,OL45587913W,
shannon,Lady Tan's Circle of Women,Lisa See,OL31130116W,OL42752295M
shannon,The Turn of the Key,Ruth Ware,OL20084546W,OL29835406M
shannon,An Enchanting Case of Spirits,Melissa Holtz,OL37568424W,
shannon,"Rule of Three (Baranova Bratva, #1)",Misti Wilds,OL38037497W,
shannon,Tell Me Who You Are,Louisa Luna,OL37612724W,OL50706545M
shannon,The Last Light Over Oslo,Alix Rickloff,OL37589362W,OL50726641M
shannon,"Food and Freedom: Discover Your Personal Recipe to Eat, Think, and Live Well",Sue Van Raes,OL37582374W,OL50647146M
shannon,"All the Wrong Plays (Kluvberg, #2)",C.W. Farnsworth,,
shannon,"Keystone (Crossbreed, #1)",Dannika Dark,OL19326173W,
shannon,A Happier Life,Kristy Woodson Harvey,OL38405208W,OL52247028M
shannon,Swiped,L.M. Chilton,OL37623299W,OL50722870M
shannon,The Wives: A Memoir,Simone Gorrindo,OL37612357W,OL51336257M
shannon,Light Dark,Aleatha Romig,OL45915589W,OL62474823M
shannon,The Five Year Lie,Sarina Bowen,OL37618148W,OL50714415M
shannon,Real Life and Other Fictions,Susan Coll,OL37937423W,OL51339540M
shannon,Under Pressure,Ellie  Thornton,,
shannon,Cold Record,Eric   Ferguson,,
shannon,"Liar's Point (The Texas Murder Files, #5)",Laura Griffin,OL37927511W,
